survey_name,survey_id,StartDate,EndDate,ResponseId,trolley_1_resp,trolley_1_rate,trolley_1_just,speedboat_1_resp,speedboat_1_rate,trolley_2_resp,trolley_2_rate,trolley_2_just,speedboat_2_resp,speedboat_2_rate,trolley_3_resp,trolley_3_rate,trolley_3_just,speedboat_3_resp,speedboat_3_rate,trolley_4_resp,trolley_4_rate,trolley_4_just,speedboat_4_resp,speedboat_4_rate,trolley_5_resp,trolley_5_rate,trolley_5_just,speedboat_5_resp,speedboat_5_rate,trolley_6_resp,trolley_6_rate,trolley_6_just,speedboat_6_resp,speedboat_6_rate,trolley_attention,speedboat_attention,confusion,disbelief,familiarity,careless_1,careless_2,careless_3,household_income,currency_1,living_area,oxford_utilitarian_1,oxford_utilitarian_2,oxford_utilitarian_3,oxford_utilitarian_4,oxford_utilitarian_5,oxford_utilitarian_6,oxford_utilitarian_7,oxford_utilitarian_8,oxford_utilitarian_9,individualism_scale_1,individualism_scale_2,individualism_scale_3,individualism_scale_4,individualism_scale_5,individualism_scale_6,individualism_scale_7,individualism_scale_8,individualism_scale_9,individualism_scale_10,individualism_scale_11,individualism_scale_12,individualism_scale_13,individualism_scale_14,individualism_scale_15,individualism_scale_16,religious_rate,religion_1,religion_2,religion_3,religion_4,religion_5,religion_6,religion_7,religion_8,religion_9,religion_10,religion_11,religion_12,religion_13,religion_14,religion_15,religion_16,religion_16_TEXT,education_leve,education_level_iran,education_level_germ,age_1,sex,countr_origin_1,immigrant_back,technical_problems,technical_problems_2_TEXT,further_comments,native_language,fluency,Q_Lang,lab,attention,FL_24_DO_Footbridgepole,FL_24_DO_Footbridgeswitch,FL_22_DO_Standardswitch,FL_22_DO_Standardfootbridge,FL_22_DO_Loop,FL_22_DO_Obstaclecollide,trolley_attention_DO_1,trolley_attention_DO_2,trolley_attention_DO_3,trolley_attention_DO_4,trolley_attention_DO_5,trolley_attention_DO_6,speedboat_attention_DO_1,speedboat_attention_DO_2,speedboat_attention_DO_3,speedboat_attention_DO_4,speedboat_attention_DO_5,scenario1,scenario2
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-06T16:32:06Z,2020-05-06T16:42:27Z,R_1OluRqtkCukAFCZ,NA,NA,NA,NA,NA,2,2,"nieje to akcaptovateľné , my nemozeme rozhodovať o živote ľudí, avšak sama by som nevedela co mám v danej chvíli robiť asi by som skor zacala kričať na tých 5 ludi aby sa uhli alebo nieco nemohla by so rozhodovat o nikoho zivote len vlastnom",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,3,2,2,1,13 200,48,1,4,2,5,5,2,4,5,1,5,9,9,9,9,3,2,2,4,4,5,7,7,5,9,9,5,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,1,1,1,NA,NA,1,1,SK,SVK_002,1,NA,1,NA,NA,NA,NA,2,1,3,4,6,5,3,1,4,5,2,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-06T18:00:45Z,2020-05-06T18:21:11Z,R_ue93xXeiClqyqYh,2,1,"Pretože aj ten jeden človek je tiež len človekom a je nefér, aby bol obetovaný on. Prečo by mal mať jeho život menšiu hodnotu ako ich?",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,2,2,1,22000,48,1,6,2,7,5,6,3,5,4,5,7,7,7,6,5,2,1,2,7,8,9,7,5,8,7,6,9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,2,1,2,1,NA,NA,1,1,SK,SVK_002,0,1,NA,NA,NA,NA,NA,4,1,2,3,5,6,5,4,1,2,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-06T20:28:31Z,2020-05-06T20:49:24Z,R_cDgtWsnBDpM0a4N,NA,NA,NA,NA,NA,1,7,Porque podría salvar a los trabajadores aunque sacrificando a uno y sería aún peor que todos murieran,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,2,2,1,10000,148,1,6,6,4,5,4,6,3,5,6,8,7,8,9,6,5,8,4,8,8,7,8,8,7,6,8,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,60,2,1,NA,NA,1,1,ES-EC,ECU_001,0,NA,1,NA,NA,NA,NA,4,6,1,3,2,5,1,4,3,5,2,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-06T21:17:45Z,2020-05-06T21:37:07Z,R_1BYpAy6XCRai3Si,2,6,"Aj keby zachránil 5 ľudí myslím si, že nemá právo usmrtiť jedného nevinného.",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,2,2,1,neviem,48,1,5,1,5,5,1,4,2,4,6,7,7,8,9,6,4,3,5,2,4,8,7,5,6,6,7,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,NA,1,1,SK,SVK_001,1,1,NA,NA,NA,NA,NA,4,3,5,6,2,1,2,3,4,5,1,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-06T22:24:57Z,2020-05-06T22:36:21Z,R_3qRa4FkGLVP3W3U,1,5,Daha çok can kurtarmak adına kabul edilebilir.,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,2,1,13.000,142,2,4,2,7,5,6,4,5,4,7,4,5,7,8,9,6,7,8,8,9,9,9,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,3,2,220,2,1,NA,NA,1,1,TR,TUR_007,0,1,NA,NA,NA,NA,NA,3,4,6,1,2,5,3,5,1,2,4,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-06T20:26:43Z,2020-05-07T04:53:12Z,R_yy8I5yNX3HAIaLD,NA,NA,NA,NA,NA,2,3,"Es un accidente de trabajo, sin embargo, Jorge podría verse como un héroe por salvar 5 vidas pero un asesino por sacrificar la vida de la persona con la mochila",2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,1,1,2,2,1,9360,148,2,7,2,2,1,7,4,6,2,5,8,5,7,9,6,5,3,1,8,9,9,9,9,7,7,9,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,2,60,2,1,NA,NA,1,1,ES-EC,ECU_001,0,NA,1,NA,NA,NA,NA,4,6,2,1,3,5,5,3,1,2,4,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T04:55:40Z,2020-05-07T05:28:21Z,R_12524KK6ksKz9oc,2,1,Por qué el solo hecho de decidir quien vive y quien muere no está dentro de mis decisiones de vida,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,1,2,2,1,8640,148,2,2,2,5,2,6,2,4,2,5,9,9,8,9,7,4,2,5,8,8,6,7,6,6,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Relación con Dios no religión,5,NA,NA,26,2,60,2,1,NA,"No se pasa que experimento social sea este tipo de respuestas, pero no me gustaron",1,1,ES-EC,ECU_001,0,1,NA,NA,NA,NA,NA,1,6,3,4,2,5,5,4,1,3,2,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T05:26:26Z,2020-05-07T05:46:27Z,R_6lOG7v5hZqvtpLz,2,7,"Uno no puede decidir sobre las vidas de los demás, no tiene esa autoridad Jorge es quien debe decir si dar su vida o no. Siempre hay mas opciones, otras formas de solucionarlo y si no lo hubiera igual no somos dueños de esas vidas para decidir, quien sabe tal vez los otros trabajadores no merecían o no preferirían ser salvados y Jorge no merecía ser asesinado o al revés y como no contamos con esa información es una decisión que no deberíamos tomar",2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,2,1,2000,48,1,5,4,2,6,1,7,5,4,2,8,8,8,9,5,5,9,2,9,9,9,4,8,9,9,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,7,1,60,2,1,NA,NA,1,1,ES-EC,ECU_001,1,1,NA,NA,NA,NA,NA,2,1,4,5,6,3,4,2,3,5,1,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T08:44:29Z,2020-05-07T09:49:28Z,R_24uWRXFLbuq4RdA,2,1,Bir kişinin ve diğer beş kişinin yaşam halklarının eşit olması yüzünden kabul edilemez.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,2,1,150000,142,2,5,1,5,6,6,1,2,1,7,4,5,5,7,5,9,8,9,9,9,7,8,7,7,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,24,2,220,2,1,NA,NA,1,1,TR,TUR_007,1,1,NA,NA,NA,NA,NA,2,5,6,3,1,4,2,1,4,5,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T11:09:08Z,2020-05-07T11:31:11Z,R_pGXEL5A6Pqu8QqR,1,6,Pretože by sa zachránilo päť ľudí obetovaním jedného. 5 je vždy viac ako 1.,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,1,16 000,48,2,5,6,6,6,6,5,2,6,4,8,5,7,8,6,2,9,3,6,6,8,6,5,8,6,8,10,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,1,2,1,NA,NA,1,1,SK,SVK_001,1,1,NA,NA,NA,NA,NA,2,5,3,4,1,6,3,2,1,4,5,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T12:28:28Z,2020-05-07T12:48:23Z,R_8GiL9UjGnfcZ1bb,1,7,Es moralmente aceptable debido al mayor número de personas (económicamente activas) que se salvarían si Jorge empuja al trabajador con la mochila.,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,2,1,10000,148,2,5,5,2,3,3,5,3,6,5,8,7,9,6,7,6,7,4,8,7,6,7,9,9,9,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,6,1,60,2,1,NA,NA,1,1,ES-EC,ECU_001,1,1,NA,NA,NA,NA,NA,6,2,1,5,3,4,3,4,5,1,2,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T13:21:25Z,2020-05-07T13:49:10Z,R_3j6aajw8ErDJdSu,1,7,pretože môže zachrániť viac životov aj keď zabije jedného človeka,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,1,3603120,48,1,7,5,6,6,4,4,2,6,6,7,7,9,8,6,1,5,6,8,9,9,9,7,6,9,5,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,1,2,1,NA,NA,1,1,SK,SVK_001,1,1,NA,NA,NA,NA,NA,2,1,5,3,6,4,5,4,1,2,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T14:59:54Z,2020-05-07T15:37:16Z,R_1qVT0Cq1rhDFDy6,2,1,Bir afeti önlemek için başkasının canını kullanmaya hakkımız yok.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,2,1,180.000,142,2,7,1,6,6,7,6,2,1,6,7,7,7,2,1,1,1,2,9,9,5,2,9,8,6,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,5,2,220,2,1,NA,NA,1,1,TR,TUR_028,1,1,NA,NA,NA,NA,NA,2,4,3,5,1,6,4,5,2,3,1,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T15:42:23Z,2020-05-07T15:59:27Z,R_PzJfpytmBQc64p3,2,3,zabití člověka je prostě nepřijatelné,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,340000,40,2,2,2,2,2,3,2,5,2,3,6,6,7,6,5,3,4,2,7,7,7,7,6,5,4,4,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,26,1,1,2,1,NA,ne,1,1,CS,CZE_002,1,1,NA,NA,NA,NA,NA,6,4,2,5,3,1,3,5,2,1,4,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T16:37:00Z,2020-05-07T18:15:21Z,R_tFoiHXAwPY5OoRX,NA,NA,NA,NA,NA,1,5,Ahlaki açıdan kabul edilebilir çünkü bir kişinin ölümü ile beş kişinin ölümü aynı şey değildir. Ancak eninde sonunda biri ölecektir ve Ali'nin sırt çantalı işçiyi ölüme atması ahlaki açıdan tartışmalı bir konudur.,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,2,2,2,1,60000,142,2,7,4,6,3,5,5,6,5,7,5,1,2,3,3,8,8,8,2,8,8,9,2,3,5,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,4,2,220,2,1,NA,NA,1,1,TR,TUR_029,0,NA,1,NA,NA,NA,NA,6,5,3,2,1,4,5,2,4,1,3,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-07T18:14:06Z,2020-05-07T18:23:06Z,R_1QrYRkzWpHq6L1v,2,1,nemá právo rozhodnúť za niekoho iného,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,800000,40,1,1,5,2,4,1,6,5,5,4,7,6,7,9,6,4,4,4,3,5,4,4,7,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,11,2,1,1,1,NA,NA,1,1,SK,SVK_001,1,1,NA,NA,NA,NA,NA,1,5,3,4,6,2,4,2,5,1,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-08T00:29:08Z,2020-05-08T00:39:48Z,R_1lbK5fRPASXGgGL,1,9,"Es aceptable, porque 5 personas valen más que una.",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,2,2,1,1.500.000 mensual,32,2,5,5,7,6,6,1,7,6,3,9,6,4,6,9,3,5,9,7,6,9,9,9,3,2,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,10,1,43,2,1,NA,No,1,1,CHI,CHL_004,1,1,NA,NA,NA,NA,NA,2,6,1,4,3,5,4,5,2,3,1,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-08T10:33:30Z,2020-05-08T11:04:47Z,R_3L5fvZNe0cdBmmW,2,1,Sonuç olarak 5 kişinin ölmesi de bir can kaybı 1 kişinin ölmesi de ve ali o sırt çantalı kişiyi iterek ölümüne sebep olduğu için ahlaki açıdan kesinlikle kabul edilemez.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,2,1,150000,142,2,3,1,7,4,6,1,5,1,6,9,5,5,9,9,6,6,7,5,5,9,9,5,9,9,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,5,2,220,1,1,NA,NA,1,1,TR,TUR_007,1,1,NA,NA,NA,NA,NA,2,4,6,5,1,3,5,4,1,3,2,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-08T11:08:05Z,2020-05-08T11:38:56Z,R_3DwlDgwDx9OZkYb,NA,NA,NA,NA,NA,2,3,Ali birini öldürmüş oluyor . Diğerlerini kurtarmak için yapıyor ama bence ölen adam için haksız bir durum o yüzden ahlaki değil bence.,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,3,2,2,1,100,142,2,2,2,5,2,5,5,2,3,2,4,7,7,8,4,5,1,6,6,5,6,5,3,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,3,2,220,2,1,NA,NA,1,1,TR,TUR_007,0,NA,1,NA,NA,NA,NA,5,4,6,1,2,3,1,4,2,3,5,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-08T11:52:03Z,2020-05-08T12:10:14Z,R_1dKy7FQ7cA7Cfn0,2,2,"Çünkü hepside işçidir, 5 işçi için bir işçiyi feda etmek ahlaki olarak kabul edilemez.",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,2,2,1,5000,142,2,4,1,6,3,3,4,6,1,7,6,8,9,6,7,2,4,5,9,7,7,9,5,6,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,4,2,220,2,1,NA,NA,1,1,TR,TUR_007,1,1,NA,NA,NA,NA,NA,1,3,5,6,4,2,2,3,5,1,4,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-08T11:58:20Z,2020-05-08T12:49:33Z,R_24HJttcY8UKKetl,2,3,Ali orada olmasaydıda 5 kişi ölecekti ama sırt çantalı adam yaşayacaktı Alinin bunu değiştirmesi Ahlaki açıdan kabul edilemez bence.,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,2,2,2,2,1,400.000 (tahmin),142,2,1,1,2,4,6,1,4,1,1,9,7,3,2,8,6,6,7,7,7,4,7,7,9,9,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,6,2,220,2,1,NA,NA,1,1,TR,TUR_007,0,1,NA,NA,NA,NA,NA,4,6,5,2,1,3,4,5,3,1,2,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-08T14:47:45Z,2020-05-08T15:16:17Z,R_1pVSTqIJ1dpVV7J,NA,NA,NA,NA,NA,1,4,Ali ölen kişi sayısını azaltmak için mecburen bu yola başvurmuştur. Olayda fayda sağlayan kişi sayısının fazla olması ahlaki açıdan kabul edilebilirliği arttırmıştır .,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,1,2,2,1,95.000 TL,142,2,2,5,4,2,6,5,2,5,3,7,6,8,8,9,7,7,9,8,7,6,7,4,6,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,4,2,220,2,1,NA,NA,1,1,TR,TUR_007,0,NA,1,NA,NA,NA,NA,5,2,4,3,6,1,3,1,2,5,4,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-08T15:38:40Z,2020-05-08T15:53:18Z,R_1DBy6Godq5J9lVJ,NA,NA,NA,NA,NA,2,1,müdahale edip kimin yaşayıp kimin yaşamayacağına karar veremez,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,1,2,2,1,4300x12,142,2,2,2,6,3,6,1,5,1,6,7,7,7,9,8,6,6,5,7,7,7,7,8,6,8,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,9,2,220,2,1,NA,NA,1,1,TR,TUR_007,0,NA,1,NA,NA,NA,NA,1,4,3,5,6,2,2,1,3,5,4,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-08T14:22:44Z,2020-05-08T16:06:01Z,R_809Gd1XkQhS2iwV,NA,NA,NA,NA,NA,2,1,Kontrolden çıkmış vagon beş işçiye çarparsa ve onlar ölürse bu sorunu yaratan kişi Ali değildir. Ancak sıet çantalı işçiyi raylara atarsa ve ve işçi ölürse bunun olmasını sağlayan kişi Alidir ve bu ahlaki açıdan uygun değildir. Alternatif yollar düşünülebilir.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,1,84.000,142,2,6,1,7,6,7,6,4,2,7,9,9,9,9,7,4,7,4,9,9,7,7,5,4,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,5,2,220,2,1,NA,NA,1,1,TR,TUR_023,1,NA,1,NA,NA,NA,NA,2,1,4,5,3,6,3,2,4,1,5,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-09T12:02:45Z,2020-05-09T12:13:20Z,R_1gSdBwng4XIROYL,2,1,"VAGONUN HIZLI BİR ŞEKİLDE 5 İŞÇİYE DOĞRU GİTMESİNE ALİ SEBEP OLMAMIŞTIR.FAKAT ÇANTALI İŞÇİYİ İTERSE,ÇANTALI İŞÇİNİN ÖLÜMÜNE ALİ BİLEREK VE İSTEYEREK SEBEP OLACAKTIR.",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,2,1,25.000,142,2,3,1,6,5,7,1,1,1,7,9,7,7,7,9,1,7,7,9,9,7,9,7,9,9,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,11,2,220,1,1,NA,NA,1,1,TR,TUR_007,1,1,NA,NA,NA,NA,NA,6,2,4,5,3,1,3,5,1,2,4,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-09T14:21:24Z,2020-05-09T14:34:52Z,R_1PcI9uyMSHpXUQp,NA,NA,NA,NA,NA,2,1,Yaptıgı suç girişimi ahlaka aykırı birşey daha ahlaklı ve uygun çözüm yolu bulabilir,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,1,2,2,1,4000,142,2,2,3,3,2,2,2,5,1,6,5,4,6,5,7,5,5,5,5,5,5,5,5,5,5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,6,2,220,1,1,NA,NA,1,1,TR,TUR_007,1,NA,1,NA,NA,NA,NA,1,2,6,3,4,5,5,1,2,3,4,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-09T14:43:03Z,2020-05-09T15:21:49Z,R_3LXxNpZIADxrByn,NA,NA,NA,NA,NA,1,6,Bir kişinin ölmesi 5 kişinin ölmesinden daha iyi bir seçenektir.,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,3,2,2,1,15.000,142,2,2,5,6,6,6,6,2,2,3,9,1,9,9,7,1,5,4,8,9,3,8,3,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,7,2,220,2,1,NA,NA,1,1,TR,TUR_007,1,NA,1,NA,NA,NA,NA,4,5,3,1,2,6,3,4,2,5,1,Switch,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-09T16:40:01Z,2020-05-09T16:58:07Z,R_28CVPzaLp5TgHG5,2,2,Ali o işçiyi ortada hiç bir sebep yokken köprüden aşağı attığında hukuken ve ahlaken ne kadar suçlu olucak ise beş işçiyi kurtarmak için bunu yaptığında da aynı derece de suçlu olur. Olaydaki tek fark Ali'nin vicdan azabı ve kendini suçlu hissetme oranında değişiklik olur.Beş kişinin hayatını kurtarmış olduğu için  bir kişinin ölümüne sebep olma durumu vicdanını o kadar çok rahatsız etmeye bilir.,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,2,2,1,20.000,142,2,3,1,6,3,7,4,5,1,5,8,8,8,9,7,3,5,3,9,9,9,8,8,8,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,5,2,220,2,1,NA,NA,1,1,TR,TUR_007,1,1,NA,NA,NA,NA,NA,2,5,3,1,6,4,5,4,1,2,3,Pole,NA
PSA006_Southern,SV_80zhKNCYnxIqngp,2020-05-09T17:30:41Z,2020-05-09T17:57:06Z,R_2SJ0Qp3Bpo0WJS3,NA,NA,NA,NA,NA,1,4,5 kişi ölceğine 1 kişinin ölmesi,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,2,2,2,1,50000,142,2,3,5,5,5,3,5,2,5,5,4,5,5,8,7,3,4,5,8,8,8,7,3,4,4,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,1,220,1,1,NA,NA,1,1,TR,TUR_030,0,NA,1,NA,NA,NA,NA,6,4,2,3,5,1,4,1,5,2,3,Switch,NA
