survey_name,survey_id,StartDate,EndDate,ResponseId,trolley_1_resp,trolley_1_rate,trolley_1_just,speedboat_1_resp,speedboat_1_rate,trolley_2_resp,trolley_2_rate,trolley_2_just,speedboat_2_resp,speedboat_2_rate,trolley_3_resp,trolley_3_rate,trolley_3_just,speedboat_3_resp,speedboat_3_rate,trolley_4_resp,trolley_4_rate,trolley_4_just,speedboat_4_resp,speedboat_4_rate,trolley_5_resp,trolley_5_rate,trolley_5_just,speedboat_5_resp,speedboat_5_rate,trolley_6_resp,trolley_6_rate,trolley_6_just,speedboat_6_resp,speedboat_6_rate,trolley_attention,speedboat_attention,confusion,disbelief,familiarity,careless_1,careless_2,careless_3,household_income,currency_1,living_area,oxford_utilitarian_1,oxford_utilitarian_2,oxford_utilitarian_3,oxford_utilitarian_4,oxford_utilitarian_5,oxford_utilitarian_6,oxford_utilitarian_7,oxford_utilitarian_8,oxford_utilitarian_9,individualism_scale_1,individualism_scale_2,individualism_scale_3,individualism_scale_4,individualism_scale_5,individualism_scale_6,individualism_scale_7,individualism_scale_8,individualism_scale_9,individualism_scale_10,individualism_scale_11,individualism_scale_12,individualism_scale_13,individualism_scale_14,individualism_scale_15,individualism_scale_16,religious_rate,religion_1,religion_2,religion_3,religion_4,religion_5,religion_6,religion_7,religion_8,religion_9,religion_10,religion_11,religion_12,religion_13,religion_14,religion_15,religion_16,religion_16_TEXT,education_leve,education_level_iran,education_level_germ,age_1,sex,countr_origin_1,immigrant_back,technical_problems,technical_problems_2_TEXT,further_comments,native_language,fluency,Q_Lang,lab,attention,FL_24_DO_Footbridgepole,FL_24_DO_Footbridgeswitch,FL_22_DO_Standardswitch,FL_22_DO_Standardfootbridge,FL_22_DO_Loop,FL_22_DO_Obstaclecollide,trolley_attention_DO_1,trolley_attention_DO_2,trolley_attention_DO_3,trolley_attention_DO_4,trolley_attention_DO_5,trolley_attention_DO_6,speedboat_attention_DO_1,speedboat_attention_DO_2,speedboat_attention_DO_3,speedboat_attention_DO_4,speedboat_attention_DO_5,scenario1,scenario2
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T16:27:46Z,2020-05-20T16:37:10Z,R_3W93rWdcpgxfeXn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Każde działanie (także jego brak) jest niemoralne w tej sytuacji,2,1,NA,NA,NA,NA,NA,5,2,1,1,2,2,2,1,270000,115,2,1,1,2,1,4,1,2,1,2,8,8,8,8,5,2,6,6,8,8,8,8,1,7,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,17,2,174,2,1,NA,NA,1,1,PL,POL_003,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loop
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T16:23:00Z,2020-05-20T16:42:40Z,R_e3bsFP5AuP0LCWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,"Poichè Lucio, agendo d'impulso, agirà per salvare 5 vite e non avrà il tempo di valutare la pericolosità della sua azione che ne mette un'altra a rischio. Le sue intenzioni sono positive e non ha tempo necessario per valutare le conseguenze negative",1,8,6,5,1,2,2,2,2,1,32500,48,2,6,5,7,5,6,6,7,6,4,8,7,8,8,7,6,9,8,8,8,8,9,8,9,7,8,10,NA,NA,NA,NA,NA,1,1,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,10,1,1,2,1,NA,NA,1,1,IT,ITA_005,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Obstaclecollide
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T16:52:12Z,2020-05-20T17:03:23Z,R_Zn27PfStQT52FRn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,Ein Leben eines anderen zu gefährden - ohne sein Wissen- ist nicht richtig.,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,1,2,2,1,2400,48,1,5,3,5,4,6,3,5,2,5,8,8,7,9,5,4,3,5,7,8,7,7,8,7,9,9,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,2,1,2,1,NA,Nein,1,1,DE,DEU_1060,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T16:52:50Z,2020-05-20T17:06:12Z,R_1doSBZArfPZiRpN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,Nel complesso ha salvato 4 vite.,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,2,2,1,45000,48,2,2,6,2,6,6,6,6,6,6,8,8,6,7,7,5,6,8,7,7,8,8,8,8,8,8,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,21,1,1,2,1,NA,NA,1,1,IT,ITA_005,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardswitch
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T17:04:25Z,2020-05-20T17:29:06Z,R_BPmtgdt71Hvhdip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Nie możemy decydować o życiu tego robotnika, spychać go tylko dlatego, że innych opcji na ten konkretny moment nie mamy pod ręką, nie wiemy też, czy chciałby, czy życzyłby sobie tego, by zginąć za życie innych ludzi",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,2,2,2,1,NA,NA,1,4,3,6,5,3,4,5,5,4,6,6,5,4,5,3,3,4,5,7,7,6,6,7,8,6,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,174,2,1,NA,NA,1,1,PL,POL_003,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T17:41:48Z,2020-05-20T17:58:30Z,R_3GARh9ZhcQSlkaO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,1,2,2,1,120000,118,2,6,2,2,2,6,2,5,2,3,9,8,7,9,9,6,6,2,9,5,4,5,5,9,8,8,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,37,2,180,2,1,NA,NA,1,1,RO,ROU_001,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T17:44:59Z,2020-05-20T18:15:03Z,R_pK89JWSWLl5h3Pz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"este inacceptabil ca cineva să decidă soarta cuiva în acest fel.Acțiunea lui George poate că salvează viețile celor cinci muncitori,dar acest gest nu îi va aduce nici un beneficiu moral, nici lui și nici celor cinci muncitori.",2,1,NA,NA,NA,NA,NA,5,1,2,2,1,2,2,1,4000,118,2,4,2,4,2,6,2,5,2,6,7,7,7,8,8,2,9,2,8,8,8,8,9,9,9,9,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,180,2,1,NA,NA,1,1,RO,ROU_001,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loop
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T18:59:41Z,2020-05-20T19:15:24Z,R_1DYYdfMC15LtI5F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,"W mojej opinii nie powinniśmy decydować kto powinien żyć a kto nie. Matematyczny rachunek, że pięć żyć jest ważniejsza od jednego nie jest uzasadnieniem popełnienia morderstwa w tym przypadku.",2,4,6,5,1,1,1,2,2,1,10000,115,2,2,2,3,3,3,2,3,2,1,6,6,7,7,5,2,3,1,9,8,8,7,5,5,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,6,2,174,2,1,NA,NA,1,1,PL,POL_003,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Obstaclecollide
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T19:24:35Z,2020-05-20T19:31:59Z,R_2YV7tsK8kHqPWIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,I think it is morally unacceptable because he is making the decision to kill one person.,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,3,2,2,1,"100,000",148,2,1,2,5,5,3,5,5,2,3,6,6,6,7,5,3,2,2,6,8,8,8,5,4,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,3,2,228,2,1,NA,NA,1,1,EN,USA_065,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T20:00:11Z,2020-05-20T20:11:31Z,R_1KoNwOsFOvKtqbO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"Alegerea este dramatica. Daca salvezi un singur om, poti considera ca ai salvat intreaga umanitate. Alegerea in sine devine astfel inacceptabila, sau acceptabila cu insomnii considerabile.",1,1,6,5,1,2,1,2,2,1,2400,118,2,6,1,6,1,3,1,7,5,7,9,9,9,9,9,4,5,1,9,8,9,9,9,8,9,9,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,39,2,180,2,1,NA,"Cele doua cazuri prezentate ridica dileme extreme. Neplacute, care necesita si duritate si nu-ti prea lasa de ales.",1,1,RO,ROU_001,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Obstaclecollide
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T20:06:16Z,2020-05-20T20:24:51Z,R_296PUcwmuIKCDRO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"bo decyduje o śmierci człowieka, poszukała bym jakiegoś innego rozwiązania, może dało by się jakoś ostrzec robotników, by się ewakuowali",2,2,NA,NA,NA,NA,NA,5,2,1,2,2,2,2,1,142000,115,2,3,2,1,4,3,1,2,4,1,7,5,8,8,6,1,7,6,8,9,8,8,4,6,6,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,18,2,174,2,1,NA,NA,1,1,PL,POL_003,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loop
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T20:11:26Z,2020-05-20T20:26:29Z,R_3s1DkXZto4kX1aO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,"Joe has no right and it is immoral to make the decision that takes away the life of one person, even if the decision means he could save more lives, he is still a murderer.",2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,2,2,2,1,$300000,148,2,6,2,5,3,3,2,5,2,7,8,8,7,8,8,5,5,4,5,6,8,7,9,9,9,7,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,44,1,1,NA,NA,1,1,EN,USA_164,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T20:50:24Z,2020-05-20T21:10:02Z,R_2XoguDJXE0VMOoQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"nun ja, dahingehend moralisch inakzeptabel, da ein Mensch die Entscheidung über Leben und Tod trifft, gewissermaßen abgewägt wird zwischen einer Vielzahl an Todesfällen und einem Todesfall - was kaum angemessen abgewägt werden kann. Dahingehend moralisch akzeptabel, dass nicht nur mehr Menschen überleben, sondern zahlenmäßig durch den Todesfall einer Person mit einem Umfeld vermutlich weniger Menschen unter dem Tod leiden als es der Fall bei fünf Menschen mit jeweils fünf Umfeldern hätte (wobei das natürlich nicht zwingend der Fall sein muss - ist auch sehr utilitaristisch gedacht..). Michaels weiteres Leben dabei auch zu berücksichtigen. Wahrscheinlich bei ihm aber so oder so Schuldgefühle.",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,3,2,2,1,kann ich nicht angeben,NA,1,3,2,1,2,3,5,5,3,3,7,7,7,7,4,3,3,2,3,6,5,3,2,4,2,4,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,2,1,2,1,NA,NA,1,1,DE,DEU_021,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardswitch
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T21:06:58Z,2020-05-20T21:19:25Z,R_3ikxCwgz42xVQ9g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,"Może niekoniecznie jest moralne, ale na pewno jest to zrobienie czegokolwiek, żeby zapobiec większemu nieszczęściu",2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,3,2,2,1,nie wiem,115,2,4,4,5,3,6,3,5,3,4,5,4,7,8,5,3,6,6,6,6,6,6,3,4,5,7,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,174,2,1,NA,NA,1,1,PL,POL_003,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T21:15:21Z,2020-05-20T21:27:43Z,R_1guMdyRXEeAPUir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"Δεδομένων των συνθηκών, δίνω ελαφρύ ηθικό προβάδισμα στον Κώστα καθώς θυσίασε μία ζωή για να σώσει πέντε. Ποσοτικό το κριτήριο...",2,3,6,4,2,2,3,2,2,1,11.000,48,2,2,5,2,5,6,4,2,5,2,8,5,4,7,7,7,5,6,4,6,8,7,8,7,7,5,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,7,2,68,2,1,NA,NA,1,1,EL,GRC_002,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Obstaclecollide
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T21:22:43Z,2020-05-20T21:35:56Z,R_2uJ8LCGENwyeQsL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,Jedes Leben ist gleich viel wert,1,3,NA,NA,NA,NA,NA,5,1,1,1,2,2,2,1,100000,48,2,5,2,6,5,6,2,5,5,4,6,7,7,8,8,6,7,6,5,5,6,7,5,5,5,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,2,43,2,1,NA,nein,1,1,DE,DEU_1060,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loop
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T21:07:27Z,2020-05-20T21:37:50Z,R_3Gq4XSQM4hqolku,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,ΕΙΝΑΙ ΩΣ ΕΝΑΝ ΒΑΘΜΟ ΗΘΙΚΩΣ ΑΠΟΔΕΚΤΗ ΚΑΘΩΣ ΔΕΝ ΕΙΝΑΙ ΥΠΕΥΘΥΝΟΣ ΓΙΑ ΤΟΝ ΘΑΝΑΤΟ ΚΑΝΕΝΟΣ.,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,3,2,2,1,4000,48,2,2,1,1,1,3,1,1,1,3,9,7,4,8,7,4,6,3,3,5,9,7,3,3,6,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,9,2,68,2,1,NA,NA,1,1,EL,GRC_002,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardswitch
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T21:30:28Z,2020-05-20T22:01:23Z,R_29nLfjB7wKTTN7I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"The moment Joe pushes the one workman, he has intervened in the situation and committed the murder of the one workman, taking responsibility. If he does not intervene at all, there is no murdering on Joe's part.",1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,2,2,2,1,"$150,000",148,2,5,2,4,5,6,5,3,3,4,7,6,7,7,5,4,3,5,5,6,8,8,6,7,7,6,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,228,2,1,NA,"For the second description / situation, there was not a text box to respond to. I wasn't able to explain myself for that one, for which I thought I found a loophole - the person staying afloat by holding onto the floating container.",1,1,EN,USA_065,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T21:54:50Z,2020-05-20T22:11:35Z,R_xi4j0ZGPuJ6JPGx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Warum? Das geht einfach nicht.,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,3,2,2,1,00000,48,1,3,2,3,4,4,2,3,2,2,8,8,8,8,3,3,5,3,5,6,3,3,6,6,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,43,2,1,2,1,NA,NA,1,1,DE,DEU_021,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T22:28:27Z,2020-05-20T22:38:19Z,R_1GPP2MCX8lKPSe9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,Can be argued sacrificing 1 life is worth it to save 5 others,2,6,NA,NA,NA,NA,NA,5,3,2,2,3,2,2,1,"200,000",51,1,5,4,5,3,3,5,4,4,5,7,5,8,7,8,7,8,8,7,7,5,7,7,6,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,227,1,1,NA,NA,1,1,EN,NLD_001,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loop
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-20T22:23:54Z,2020-05-20T22:52:22Z,R_3NKaZpA6Xf3AkIh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"I understand that they want to save more lives, but they shouldn't be able to choose who dies and who lives.",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,2,2,2,1,"27,000",NA,1,4,4,4,4,5,4,4,4,4,8,6,7,9,5,1,2,1,9,9,9,9,9,9,9,9,7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,228,2,1,NA,NA,1,1,EN,USA_164,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-21T02:39:09Z,2020-05-21T02:49:03Z,R_25MKf2EZSKiyVPo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,2,4,6,5,2,3,3,2,2,1,2500,148,2,3,3,3,4,4,6,4,4,4,5,5,6,6,7,4,5,4,5,5,8,7,7,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SHAMANISM,2,NA,NA,3,2,228,2,1,NA,NA,1,1,EN,USA_164,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Obstaclecollide
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-21T02:58:53Z,2020-05-21T03:07:52Z,R_2EhJIkivHnlzReN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,"Preventing 5 deaths is better than 1. Its understandable if he were to press the switch, but with a warning notice, Joe could also prevent the bystander on his own",1,7,NA,NA,NA,NA,NA,5,2,1,1,1,2,2,1,30000,7,1,5,4,6,4,4,3,6,4,4,9,8,8,9,5,4,2,3,9,8,8,8,8,8,8,8,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,2,13,2,1,NA,na,1,1,EN,AUS_011,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loop
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-21T03:39:19Z,2020-05-21T03:58:14Z,R_21c9Mw8R58a0YQy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,Saves five people and there is a possible chance the single person survives,2,5,6,5,1,3,1,2,2,1,"70,000",108,2,2,2,2,2,2,2,6,2,2,9,8,8,8,6,4,3,4,8,9,9,8,6,6,6,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,53,2,38,2,1,NA,NA,1,1,EN,NZL_005,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Obstaclecollide
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-21T04:18:47Z,2020-05-21T04:30:36Z,R_3QPrHowkHzdpaBV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,"The potential loss of one life versus the potential loss of five lives means that perhaps not as many other lives will be affected by loss or tragedy. Also there is a chance for the one person to escape unscathed, whereas the chance for all 5 other workers to escape seems less certain.",2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,3,2,2,1,60000,108,2,4,3,2,3,3,2,3,4,5,7,8,8,7,8,5,3,5,4,8,7,7,2,3,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,4,NA,NA,9,1,131,1,1,NA,NA,1,1,EN,NZL_005,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardswitch
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-21T04:09:56Z,2020-05-21T04:33:24Z,R_3KpVjPqHqAhVm7e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,It will save 5 lives while sacrificing one. Doing nothing in that situation and let 5 people die is not acceptable.,1,8,6,5,2,2,1,2,2,1,"29,000",7,2,2,2,2,4,1,4,1,6,4,8,6,5,8,6,1,1,3,9,9,7,9,9,8,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,21,2,18,1,1,NA,I would like to know the results of this study. It's quite interesting.,1,1,EN,AUS_016,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Obstaclecollide
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-21T04:12:12Z,2020-05-21T04:36:22Z,R_2VIRhn06C90Y3Vj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,he would have been responsible for the death of the man with the backpack. If the five men die it would have just been an accident,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,3,2,2,1,"50,0000",7,2,4,5,3,4,4,2,5,2,4,6,6,4,7,2,1,1,1,7,9,9,9,5,8,6,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,13,2,1,NA,NA,1,1,EN,AUS_011,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
PSA006_Western,SV_bIuAyPprSB8hC3X,2020-05-21T06:44:33Z,2020-05-21T06:52:40Z,R_b2AioQmZ9ITeO9X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Ponieważ to nie do nas należy decydowanie o czyimś życiu. Pięciu robotników stoi dalej i ma więcej czasu na opuszczenie torów, ponieważ nic ich nie ogranicza.",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,3,2,2,1,600000,115,2,1,1,1,1,2,1,1,1,2,7,8,7,7,8,5,3,6,5,3,7,3,7,8,8,3,9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,174,2,1,NA,NA,1,1,PL,POL_003,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standardfootbridge
